"Sample" "Value" "Quality" "source" "Group" "Metric"
"124" "Quartet" 38.39140749157 "Q30" "M83D61_3_ILM.R2.10G" "RNA" "Duplication (%)"
"1271" "Quartet" 35.9364437077945 "Q40" "M8_1_ELE.R1.10G" "RNA" "Duplication (%)"
"128" "Quartet" 34.876310448362 "Q40" "M8_1_ELE.R2.10G" "RNA" "Duplication (%)"
"129" "Quartet" 42.8981367839559 "Q30" "M8_1_ILM.R1.10G" "RNA" "Duplication (%)"
"130" "Quartet" 42.0230606316114 "Q30" "M8_1_ILM.R2.10G" "RNA" "Duplication (%)"
"133" "Quartet" 35.649805550543 "Q40" "M8_2_ELE.R1.10G" "RNA" "Duplication (%)"
"134" "Quartet" 34.4875876618023 "Q40" "M8_2_ELE.R2.10G" "RNA" "Duplication (%)"
"135" "Quartet" 42.3342026120017 "Q30" "M8_2_ILM.R1.10G" "RNA" "Duplication (%)"
"136" "Quartet" 41.5593578486885 "Q30" "M8_2_ILM.R2.10G" "RNA" "Duplication (%)"
"139" "Quartet" 34.7586057946259 "Q40" "M8_3_ELE.R1.10G" "RNA" "Duplication (%)"
"140" "Quartet" 34.4070110513979 "Q40" "M8_3_ELE.R2.10G" "RNA" "Duplication (%)"
"141" "Quartet" 41.7582374163965 "Q30" "M8_3_ILM.R1.10G" "RNA" "Duplication (%)"
"142" "Quartet" 41.5768113486403 "Q30" "M8_3_ILM.R2.10G" "RNA" "Duplication (%)"
"138" "MAQC" 41.9930221959604 "Q40" "A_1_ELE.R1.10G_R1" "RNA" "Phred quality score"
"213" "MAQC" 39.3743889326135 "Q40" "A_1_ELE.R2.10G_R2" "RNA" "Phred quality score"
"313" "MAQC" 36.0272740614484 "Q30" "A_1_ILM.R1.10G_R1" "RNA" "Phred quality score"
"412" "MAQC" 35.4042226240108 "Q30" "A_1_ILM.R2.10G_R2" "RNA" "Phred quality score"
"512" "MAQC" 42.1349005651582 "Q40" "A_2_ELE.R1.10G_R1" "RNA" "Phred quality score"
"612" "MAQC" 39.7572851893254 "Q40" "A_2_ELE.R2.10G_R2" "RNA" "Phred quality score"
"713" "MAQC" 35.8486203316656 "Q30" "A_2_ILM.R1.10G_R1" "RNA" "Phred quality score"
"814" "MAQC" 35.2810044508786 "Q30" "A_2_ILM.R2.10G_R2" "RNA" "Phred quality score"
"912" "MAQC" 42.0693637676467 "Q40" "A_3_ELE.R1.10G_R1" "RNA" "Phred quality score"
"1011" "MAQC" 39.319812751143 "Q40" "A_3_ELE.R2.10G_R2" "RNA" "Phred quality score"
"1111" "MAQC" 35.9019200729623 "Q30" "A_3_ILM.R1.10G_R1" "RNA" "Phred quality score"
"1212" "MAQC" 35.4337007591857 "Q30" "A_3_ILM.R2.10G_R2" "RNA" "Phred quality score"
"1310" "MAQC" 41.9962086288029 "Q40" "B_1_ELE.R1.10G_R1" "RNA" "Phred quality score"
"145" "MAQC" 39.519895481647 "Q40" "B_1_ELE.R2.10G_R2" "RNA" "Phred quality score"
"152" "MAQC" 35.9585606126254 "Q30" "B_1_ILM.R1.10G_R1" "RNA" "Phred quality score"
"162" "MAQC" 35.7155644241567 "Q30" "B_1_ILM.R2.10G_R2" "RNA" "Phred quality score"
"172" "MAQC" 42.0183246866999 "Q40" "B_2_ELE.R1.10G_R1" "RNA" "Phred quality score"
"182" "MAQC" 39.6669394739006 "Q40" "B_2_ELE.R2.10G_R2" "RNA" "Phred quality score"
"193" "MAQC" 35.8978580812622 "Q30" "B_2_ILM.R1.10G_R1" "RNA" "Phred quality score"
"203" "MAQC" 35.4752328245507 "Q30" "B_2_ILM.R2.10G_R2" "RNA" "Phred quality score"
"214" "MAQC" 42.0340349388416 "Q40" "B_3_ELE.R1.10G_R1" "RNA" "Phred quality score"
"222" "MAQC" 39.5791084086736 "Q40" "B_3_ELE.R2.10G_R2" "RNA" "Phred quality score"
"232" "MAQC" 35.8619941952524 "Q30" "B_3_ILM.R1.10G_R1" "RNA" "Phred quality score"
"242" "MAQC" 35.7578870297995 "Q30" "B_3_ILM.R2.10G_R2" "RNA" "Phred quality score"
"253" "Quartet" 42.0919494353366 "Q40" "D5_1_ELE.R1.10G_R1" "RNA" "Phred quality score"
"263" "Quartet" 39.3781780449428 "Q40" "D5_1_ELE.R2.10G_R2" "RNA" "Phred quality score"
"272" "Quartet" 35.8294614934927 "Q30" "D5_1_ILM.R1.10G_R1" "RNA" "Phred quality score"
"282" "Quartet" 35.3715090019412 "Q30" "D5_1_ILM.R2.10G_R2" "RNA" "Phred quality score"
"292" "Quartet" 41.8694669870014 "Q40" "D5_2_ELE.R1.10G_R1" "RNA" "Phred quality score"
"302" "Quartet" 39.4214273530043 "Q40" "D5_2_ELE.R2.10G_R2" "RNA" "Phred quality score"
"314" "Quartet" 35.7953542786544 "Q30" "D5_2_ILM.R1.10G_R1" "RNA" "Phred quality score"
"323" "Quartet" 35.2508968827893 "Q30" "D5_2_ILM.R2.10G_R2" "RNA" "Phred quality score"
"332" "Quartet" 42.0166217685803 "Q40" "D5_3_ELE.R1.10G_R1" "RNA" "Phred quality score"
"342" "Quartet" 39.2964100131115 "Q40" "D5_3_ELE.R2.10G_R2" "RNA" "Phred quality score"
"352" "Quartet" 35.793510174819 "Q30" "D5_3_ILM.R1.10G_R1" "RNA" "Phred quality score"
"362" "Quartet" 35.7065046071515 "Q30" "D5_3_ILM.R2.10G_R2" "RNA" "Phred quality score"
"373" "Quartet" 41.7978065752018 "Q40" "D6_1_ELE.R1.10G_R1" "RNA" "Phred quality score"
"383" "Quartet" 38.9065627764519 "Q40" "D6_1_ELE.R2.10G_R2" "RNA" "Phred quality score"
"392" "Quartet" 35.9841988730287 "Q30" "D6_1_ILM.R1.10G_R1" "RNA" "Phred quality score"
"402" "Quartet" 35.9648306330214 "Q30" "D6_1_ILM.R2.10G_R2" "RNA" "Phred quality score"
"413" "Quartet" 41.8464250917823 "Q40" "D6_2_ELE.R1.10G_R1" "RNA" "Phred quality score"
"422" "Quartet" 38.8002886947305 "Q40" "D6_2_ELE.R2.10G_R2" "RNA" "Phred quality score"
"433" "Quartet" 35.9855421953835 "Q30" "D6_2_ILM.R1.10G_R1" "RNA" "Phred quality score"
"443" "Quartet" 35.7278443347111 "Q30" "D6_2_ILM.R2.10G_R2" "RNA" "Phred quality score"
"452" "Quartet" 41.8723429573179 "Q40" "D6_3_ELE.R1.10G_R1" "RNA" "Phred quality score"
"462" "Quartet" 38.8173634502856 "Q40" "D6_3_ELE.R2.10G_R2" "RNA" "Phred quality score"
"472" "Quartet" 36.025593716586 "Q30" "D6_3_ILM.R1.10G_R1" "RNA" "Phred quality score"
"482" "Quartet" 35.8080641635167 "Q30" "D6_3_ILM.R2.10G_R2" "RNA" "Phred quality score"
"493" "Quartet" 42.0342948081172 "Q40" "F7_1_ELE.R1.10G_R1" "RNA" "Phred quality score"
"503" "Quartet" 39.1666739289266 "Q40" "F7_1_ELE.R2.10G_R2" "RNA" "Phred quality score"
"513" "Quartet" 35.8152587567104 "Q30" "F7_1_ILM.R1.10G_R1" "RNA" "Phred quality score"
"522" "Quartet" 35.6551380942478 "Q30" "F7_1_ILM.R2.10G_R2" "RNA" "Phred quality score"
"532" "Quartet" 41.9922500847065 "Q40" "F7_2_ELE.R1.10G_R1" "RNA" "Phred quality score"
"542" "Quartet" 39.3484578570921 "Q40" "F7_2_ELE.R2.10G_R2" "RNA" "Phred quality score"
"553" "Quartet" 35.8373981163045 "Q30" "F7_2_ILM.R1.10G_R1" "RNA" "Phred quality score"
"563" "Quartet" 35.2843760090671 "Q30" "F7_2_ILM.R2.10G_R2" "RNA" "Phred quality score"
"572" "Quartet" 42.0765008760886 "Q40" "F7_3_ELE.R1.10G_R1" "RNA" "Phred quality score"
"582" "Quartet" 39.6183011290014 "Q40" "F7_3_ELE.R2.10G_R2" "RNA" "Phred quality score"
"592" "Quartet" 35.789218369877 "Q30" "F7_3_ILM.R1.10G_R1" "RNA" "Phred quality score"
"602" "Quartet" 35.6348601680617 "Q30" "F7_3_ILM.R2.10G_R2" "RNA" "Phred quality score"
"613" "Quartet" 41.8695417068019 "Q40" "M81D63_1_ELE.R1.10G_R1" "RNA" "Phred quality score"
"622" "Quartet" 38.6884811082017 "Q40" "M81D63_1_ELE.R2.10G_R2" "RNA" "Phred quality score"
"633" "Quartet" 36.03447235113 "Q30" "M81D63_1_ILM.R1.10G_R1" "RNA" "Phred quality score"
"643" "Quartet" 35.8349086575558 "Q30" "M81D63_1_ILM.R2.10G_R2" "RNA" "Phred quality score"
"651" "Quartet" 41.7334194841031 "Q40" "M81D63_2_ELE.R1.10G_R1" "RNA" "Phred quality score"
"661" "Quartet" 38.8702449914675 "Q40" "M81D63_2_ELE.R2.10G_R2" "RNA" "Phred quality score"
"673" "Quartet" 35.7584577286682 "Q30" "M81D63_2_ILM.R1.10G_R1" "RNA" "Phred quality score"
"683" "Quartet" 35.788119930911 "Q30" "M81D63_2_ILM.R2.10G_R2" "RNA" "Phred quality score"
"693" "Quartet" 41.7452520105146 "Q40" "M81D63_3_ELE.R1.10G_R1" "RNA" "Phred quality score"
"703" "Quartet" 38.9446120123724 "Q40" "M81D63_3_ELE.R2.10G_R2" "RNA" "Phred quality score"
"714" "Quartet" 36.0015426478473 "Q30" "M81D63_3_ILM.R1.10G_R1" "RNA" "Phred quality score"
"722" "Quartet" 35.7600969310289 "Q30" "M81D63_3_ILM.R2.10G_R2" "RNA" "Phred quality score"
"733" "Quartet" 42.1188312383798 "Q40" "M83D61_1_ELE.R1.10G_R1" "RNA" "Phred quality score"
"743" "Quartet" 39.6516015556191 "Q40" "M83D61_1_ELE.R2.10G_R2" "RNA" "Phred quality score"
"752" "Quartet" 35.8052879543167 "Q30" "M83D61_1_ILM.R1.10G_R1" "RNA" "Phred quality score"
"762" "Quartet" 35.5588633985356 "Q30" "M83D61_1_ILM.R2.10G_R2" "RNA" "Phred quality score"
"772" "Quartet" 41.7781115860314 "Q40" "M83D61_2_ELE.R1.10G_R1" "RNA" "Phred quality score"
"782" "Quartet" 38.725315561475 "Q40" "M83D61_2_ELE.R2.10G_R2" "RNA" "Phred quality score"
"792" "Quartet" 35.8528571278413 "Q30" "M83D61_2_ILM.R1.10G_R1" "RNA" "Phred quality score"
"802" "Quartet" 35.5542418631164 "Q30" "M83D61_2_ILM.R2.10G_R2" "RNA" "Phred quality score"
"815" "Quartet" 41.8988981253685 "Q40" "M83D61_3_ELE.R1.10G_R1" "RNA" "Phred quality score"
"823" "Quartet" 39.1084833597777 "Q40" "M83D61_3_ELE.R2.10G_R2" "RNA" "Phred quality score"
"831" "Quartet" 36.0047508426731 "Q30" "M83D61_3_ILM.R1.10G_R1" "RNA" "Phred quality score"
"841" "Quartet" 35.6578689180397 "Q30" "M83D61_3_ILM.R2.10G_R2" "RNA" "Phred quality score"
"852" "Quartet" 42.0395357975091 "Q40" "M8_1_ELE.R1.10G_R1" "RNA" "Phred quality score"
"862" "Quartet" 39.3819990016745 "Q40" "M8_1_ELE.R2.10G_R2" "RNA" "Phred quality score"
"872" "Quartet" 35.8359985939438 "Q30" "M8_1_ILM.R1.10G_R1" "RNA" "Phred quality score"
"882" "Quartet" 35.4341557011613 "Q30" "M8_1_ILM.R2.10G_R2" "RNA" "Phred quality score"
"891" "Quartet" 42.0708186254637 "Q40" "M8_2_ELE.R1.10G_R1" "RNA" "Phred quality score"
"901" "Quartet" 39.4052415742552 "Q40" "M8_2_ELE.R2.10G_R2" "RNA" "Phred quality score"
"913" "Quartet" 35.8378820285439 "Q30" "M8_2_ILM.R1.10G_R1" "RNA" "Phred quality score"
"922" "Quartet" 35.4620309537056 "Q30" "M8_2_ILM.R2.10G_R2" "RNA" "Phred quality score"
"931" "Quartet" 41.9810979599968 "Q40" "M8_3_ELE.R1.10G_R1" "RNA" "Phred quality score"
"941" "Quartet" 39.6762806076543 "Q40" "M8_3_ELE.R2.10G_R2" "RNA" "Phred quality score"
"951" "Quartet" 35.8401046906424 "Q30" "M8_3_ILM.R1.10G_R1" "RNA" "Phred quality score"
"961" "Quartet" 35.4639334974212 "Q30" "M8_3_ILM.R2.10G_R2" "RNA" "Phred quality score"
"146" "Quartet" 99.942487376111 "Q40" "D5_1.recal" "DNA" "Aligned reads"
"215" "Quartet" 99.9014070216865 "Q30" "D5_1_ILM.recal" "DNA" "Aligned reads"
"414" "Quartet" 99.956643651571 "Q40" "D5_2.recal" "DNA" "Aligned reads"
"514" "Quartet" 99.8873223709136 "Q30" "D5_2_ILM.recal" "DNA" "Aligned reads"
"715" "Quartet" 99.941568147504 "Q40" "D5_3.recal" "DNA" "Aligned reads"
"816" "Quartet" 99.8784731706613 "Q30" "D5_3_ILM.recal" "DNA" "Aligned reads"
"1012" "Quartet" 99.948790388132 "Q40" "D6_1.recal" "DNA" "Aligned reads"
"1112" "Quartet" 99.8980741523587 "Q30" "D6_1_ILM.recal" "DNA" "Aligned reads"
"1311" "Quartet" 99.9482004322891 "Q40" "D6_2.recal" "DNA" "Aligned reads"
"147" "Quartet" 99.8731085928011 "Q30" "D6_2_ILM.recal" "DNA" "Aligned reads"
"163" "Quartet" 99.9422207694744 "Q40" "D6_3.recal" "DNA" "Aligned reads"
"173" "Quartet" 99.8955862315873 "Q30" "D6_3_ILM.recal" "DNA" "Aligned reads"
"194" "Quartet" 99.9379090910059 "Q40" "F7_1.recal" "DNA" "Aligned reads"
"204" "Quartet" 99.8752858634501 "Q30" "F7_1_ILM.recal" "DNA" "Aligned reads"
"223" "Quartet" 99.9536100427941 "Q40" "F7_2.recal" "DNA" "Aligned reads"
"233" "Quartet" 99.8915833332113 "Q30" "F7_2_ILM.recal" "DNA" "Aligned reads"
"254" "Quartet" 99.9467703282038 "Q40" "F7_3.recal" "DNA" "Aligned reads"
"264" "Quartet" 99.8662050944298 "Q30" "F7_3_ILM.recal" "DNA" "Aligned reads"
"283" "HCC1395/BL" 99.9446610254435 "Q40" "HCC1395BL_1.recal" "DNA" "Aligned reads"
"293" "HCC1395/BL" 99.9104755180464 "Q30" "HCC1395BL_1_ILM.recal" "DNA" "Aligned reads"
"315" "HCC1395/BL" 99.9393139267106 "Q40" "HCC1395BL_2.recal" "DNA" "Aligned reads"
"324" "HCC1395/BL" 99.8860086564698 "Q30" "HCC1395BL_2_ILM.recal" "DNA" "Aligned reads"
"343" "HCC1395/BL" 99.9445979995104 "Q40" "HCC1395BL_3.recal" "DNA" "Aligned reads"
"353" "HCC1395/BL" 99.8829619073149 "Q30" "HCC1395BL_3_ILM.recal" "DNA" "Aligned reads"
"374" "HCC1395/BL" 99.9447820148925 "Q40" "HCC1395_1.recal" "DNA" "Aligned reads"
"384" "HCC1395/BL" 99.8825711999298 "Q30" "HCC1395_1_ILM.recal" "DNA" "Aligned reads"
"403" "HCC1395/BL" 99.944980538812 "Q40" "HCC1395_2.recal" "DNA" "Aligned reads"
"415" "HCC1395/BL" 99.9090297892401 "Q30" "HCC1395_2_ILM.recal" "DNA" "Aligned reads"
"434" "HCC1395/BL" 99.9474039872199 "Q40" "HCC1395_3.recal" "DNA" "Aligned reads"
"444" "HCC1395/BL" 99.9052417098291 "Q30" "HCC1395_3_ILM.recal" "DNA" "Aligned reads"
"463" "Quartet" 99.9447611216917 "Q40" "M8_1.recal" "DNA" "Aligned reads"
"473" "Quartet" 99.8987157248188 "Q30" "M8_1_ILM.recal" "DNA" "Aligned reads"
"494" "Quartet" 99.9561411603862 "Q40" "M8_2.recal" "DNA" "Aligned reads"
"504" "Quartet" 99.8962505102752 "Q30" "M8_2_ILM.recal" "DNA" "Aligned reads"
"523" "Quartet" 99.93596191612 "Q40" "M8_3.recal" "DNA" "Aligned reads"
"533" "Quartet" 99.8988136036304 "Q30" "M8_3_ILM.recal" "DNA" "Aligned reads"
"554" "NA12878" 99.9534280979819 "Q40" "NIST_1.recal" "DNA" "Aligned reads"
"564" "NA12878" 99.8916394916167 "Q30" "NIST_1_ILM.recal" "DNA" "Aligned reads"
"583" "NA12878" 99.9460981764572 "Q40" "NIST_2.recal" "DNA" "Aligned reads"
"593" "NA12878" 99.9033631088692 "Q30" "NIST_2_ILM.recal" "DNA" "Aligned reads"
"614" "NA12878" 99.9471394858768 "Q40" "NIST_3.recal" "DNA" "Aligned reads"
"623" "NA12878" 99.9074556239373 "Q30" "NIST_3_ILM.recal" "DNA" "Aligned reads"
"644" "WES" 99.8719149987191 "Q30" "WES_NIST_3_ILM_10G" "DNA" "Aligned reads"
"148" "Quartet" 58.4869 "Q40" "D5_1.recal" "DNA" "Mapping quality"
"216" "Quartet" 58.4005 "Q30" "D5_1_ILM.recal" "DNA" "Mapping quality"
"416" "Quartet" 58.4874 "Q40" "D5_2.recal" "DNA" "Mapping quality"
"515" "Quartet" 58.3986 "Q30" "D5_2_ILM.recal" "DNA" "Mapping quality"
"716" "Quartet" 58.4861 "Q40" "D5_3.recal" "DNA" "Mapping quality"
"817" "Quartet" 58.4008 "Q30" "D5_3_ILM.recal" "DNA" "Mapping quality"
"1013" "Quartet" 58.4984 "Q40" "D6_1.recal" "DNA" "Mapping quality"
"1113" "Quartet" 58.4188 "Q30" "D6_1_ILM.recal" "DNA" "Mapping quality"
"1312" "Quartet" 58.4813 "Q40" "D6_2.recal" "DNA" "Mapping quality"
"149" "Quartet" 58.394 "Q30" "D6_2_ILM.recal" "DNA" "Mapping quality"
"164" "Quartet" 58.4894 "Q40" "D6_3.recal" "DNA" "Mapping quality"
"174" "Quartet" 58.4015 "Q30" "D6_3_ILM.recal" "DNA" "Mapping quality"
"195" "Quartet" 58.4899 "Q40" "F7_1.recal" "DNA" "Mapping quality"
"205" "Quartet" 58.4033 "Q30" "F7_1_ILM.recal" "DNA" "Mapping quality"
"224" "Quartet" 58.4916 "Q40" "F7_2.recal" "DNA" "Mapping quality"
"234" "Quartet" 58.4028 "Q30" "F7_2_ILM.recal" "DNA" "Mapping quality"
"255" "Quartet" 58.4876 "Q40" "F7_3.recal" "DNA" "Mapping quality"
"265" "Quartet" 58.4035 "Q30" "F7_3_ILM.recal" "DNA" "Mapping quality"
"284" "HCC1395/BL" 58.4984 "Q40" "HCC1395BL_1.recal" "DNA" "Mapping quality"
"294" "HCC1395/BL" 58.4173 "Q30" "HCC1395BL_1_ILM.recal" "DNA" "Mapping quality"
"316" "HCC1395/BL" 58.5019 "Q40" "HCC1395BL_2.recal" "DNA" "Mapping quality"
"325" "HCC1395/BL" 58.4167 "Q30" "HCC1395BL_2_ILM.recal" "DNA" "Mapping quality"
"344" "HCC1395/BL" 58.5048 "Q40" "HCC1395BL_3.recal" "DNA" "Mapping quality"
"354" "HCC1395/BL" 58.4187 "Q30" "HCC1395BL_3_ILM.recal" "DNA" "Mapping quality"
"375" "HCC1395/BL" 58.5108 "Q40" "HCC1395_1.recal" "DNA" "Mapping quality"
"385" "HCC1395/BL" 58.423 "Q30" "HCC1395_1_ILM.recal" "DNA" "Mapping quality"
"404" "HCC1395/BL" 58.5033 "Q40" "HCC1395_2.recal" "DNA" "Mapping quality"
"417" "HCC1395/BL" 58.4187 "Q30" "HCC1395_2_ILM.recal" "DNA" "Mapping quality"
"435" "HCC1395/BL" 58.5018 "Q40" "HCC1395_3.recal" "DNA" "Mapping quality"
"445" "HCC1395/BL" 58.4177 "Q30" "HCC1395_3_ILM.recal" "DNA" "Mapping quality"
"464" "Quartet" 58.4894 "Q40" "M8_1.recal" "DNA" "Mapping quality"
"474" "Quartet" 58.4014 "Q30" "M8_1_ILM.recal" "DNA" "Mapping quality"
"495" "Quartet" 58.4948 "Q40" "M8_2.recal" "DNA" "Mapping quality"
"505" "Quartet" 58.4059 "Q30" "M8_2_ILM.recal" "DNA" "Mapping quality"
"524" "Quartet" 58.4868 "Q40" "M8_3.recal" "DNA" "Mapping quality"
"534" "Quartet" 58.4043 "Q30" "M8_3_ILM.recal" "DNA" "Mapping quality"
"555" "NA12878" 58.4908 "Q40" "NIST_1.recal" "DNA" "Mapping quality"
"565" "NA12878" 58.4075 "Q30" "NIST_1_ILM.recal" "DNA" "Mapping quality"
"584" "NA12878" 58.4864 "Q40" "NIST_2.recal" "DNA" "Mapping quality"
"594" "NA12878" 58.4036 "Q30" "NIST_2_ILM.recal" "DNA" "Mapping quality"
"615" "NA12878" 58.4913 "Q40" "NIST_3.recal" "DNA" "Mapping quality"
"624" "NA12878" 58.4103 "Q30" "NIST_3_ILM.recal" "DNA" "Mapping quality"
"645" "WES" 57.6029 "Q30" "WES_NIST_3_ILM_10G" "DNA" "Mapping quality"
"217" "MAQC" 0.0600000000000001 "Q30" "Q30_MAQC_A_1_ILM" "RNA" "bias"
"516" "MAQC" 0.0600000000000001 "Q30" "Q30_MAQC_A_2_ILM" "RNA" "bias"
"818" "MAQC" 0.0600000000000001 "Q30" "Q30_MAQC_A_3_ILM" "RNA" "bias"
"1114" "MAQC" 0.03 "Q30" "Q30_MAQC_B_1_ILM" "RNA" "bias"
"1410" "MAQC" 0 "Q30" "Q30_MAQC_B_2_ILM" "RNA" "bias"
"175" "MAQC" 0 "Q30" "Q30_MAQC_B_3_ILM" "RNA" "bias"
"206" "Quartet" 0.05 "Q30" "Q30_Quartet_D5_1_ILM" "RNA" "bias"
"235" "Quartet" 0.04 "Q30" "Q30_Quartet_D5_2_ILM" "RNA" "bias"
"266" "Quartet" 0.0600000000000001 "Q30" "Q30_Quartet_D5_3_ILM" "RNA" "bias"
"295" "Quartet" 0.05 "Q30" "Q30_Quartet_D6_1_ILM" "RNA" "bias"
"326" "Quartet" 0.05 "Q30" "Q30_Quartet_D6_2_ILM" "RNA" "bias"
"355" "Quartet" 0.02 "Q30" "Q30_Quartet_D6_3_ILM" "RNA" "bias"
"386" "Quartet" 0.05 "Q30" "Q30_Quartet_F7_1_ILM" "RNA" "bias"
"418" "Quartet" 0.04 "Q30" "Q30_Quartet_F7_2_ILM" "RNA" "bias"
"446" "Quartet" 0.04 "Q30" "Q30_Quartet_F7_3_ILM" "RNA" "bias"
"652" "Quartet" 0 "Q30" "Q30_Quartet_M8_1_ILM" "RNA" "bias"
"684" "Quartet" 0.02 "Q30" "Q30_Quartet_M8_2_ILM" "RNA" "bias"
"717" "Quartet" 0.01 "Q30" "Q30_Quartet_M8_3_ILM" "RNA" "bias"
"475" "Quartet" 0.0600000000000001 "Q30" "Q30_Quartet_M81D63_1_ILM" "RNA" "bias"
"506" "Quartet" 0.02 "Q30" "Q30_Quartet_M81D63_2_ILM" "RNA" "bias"
"535" "Quartet" 0.02 "Q30" "Q30_Quartet_M81D63_3_ILM" "RNA" "bias"
"566" "Quartet" 0.01 "Q30" "Q30_Quartet_M83D61_1_ILM" "RNA" "bias"
"595" "Quartet" 0.02 "Q30" "Q30_Quartet_M83D61_2_ILM" "RNA" "bias"
"625" "Quartet" 0.02 "Q30" "Q30_Quartet_M83D61_3_ILM" "RNA" "bias"
"150" "MAQC" 0.0600000000000001 "Q40" "Q40_MAQC_A_1_ELE" "RNA" "bias"
"419" "MAQC" 0.0800000000000001 "Q40" "Q40_MAQC_A_2_ELE" "RNA" "bias"
"718" "MAQC" 0.0700000000000001 "Q40" "Q40_MAQC_A_3_ELE" "RNA" "bias"
"1014" "MAQC" 0.0600000000000001 "Q40" "Q40_MAQC_B_1_ELE" "RNA" "bias"
"1313" "MAQC" 0.01 "Q40" "Q40_MAQC_B_2_ELE" "RNA" "bias"
"165" "MAQC" 0.01 "Q40" "Q40_MAQC_B_3_ELE" "RNA" "bias"
"196" "Quartet" 0.0800000000000001 "Q40" "Q40_Quartet_D5_1_ELE" "RNA" "bias"
"225" "Quartet" 0.04 "Q40" "Q40_Quartet_D5_2_ELE" "RNA" "bias"
"256" "Quartet" 0.0900000000000001 "Q40" "Q40_Quartet_D5_3_ELE" "RNA" "bias"
"285" "Quartet" 0.0800000000000001 "Q40" "Q40_Quartet_D6_1_ELE" "RNA" "bias"
"317" "Quartet" 0.04 "Q40" "Q40_Quartet_D6_2_ELE" "RNA" "bias"
"345" "Quartet" 0.0600000000000001 "Q40" "Q40_Quartet_D6_3_ELE" "RNA" "bias"
"376" "Quartet" 0.0700000000000001 "Q40" "Q40_Quartet_F7_1_ELE" "RNA" "bias"
"405" "Quartet" 0.0600000000000001 "Q40" "Q40_Quartet_F7_2_ELE" "RNA" "bias"
"436" "Quartet" 0.0700000000000001 "Q40" "Q40_Quartet_F7_3_ELE" "RNA" "bias"
"646" "Quartet" 0.02 "Q40" "Q40_Quartet_M8_1_ELE" "RNA" "bias"
"674" "Quartet" 0.03 "Q40" "Q40_Quartet_M8_2_ELE" "RNA" "bias"
"704" "Quartet" 0.03 "Q40" "Q40_Quartet_M8_3_ELE" "RNA" "bias"
"465" "Quartet" 0.0600000000000001 "Q40" "Q40_Quartet_M81D63_1_ELE" "RNA" "bias"
"496" "Quartet" 0.0600000000000001 "Q40" "Q40_Quartet_M81D63_2_ELE" "RNA" "bias"
"525" "Quartet" 0.0800000000000001 "Q40" "Q40_Quartet_M81D63_3_ELE" "RNA" "bias"
"556" "Quartet" 0.04 "Q40" "Q40_Quartet_M83D61_1_ELE" "RNA" "bias"
"585" "Quartet" 0.04 "Q40" "Q40_Quartet_M83D61_2_ELE" "RNA" "bias"
"616" "Quartet" 0.02 "Q40" "Q40_Quartet_M83D61_3_ELE" "RNA" "bias"
"153" "MAQC" 97.5621874166168 "Q40" "A_1_ELE" "RNA" "Aligned reads"
"218" "MAQC" 97.2544020205149 "Q30" "A_1_ILM" "RNA" "Aligned reads"
"420" "MAQC" 97.5458286870944 "Q40" "A_2_ELE" "RNA" "Aligned reads"
"517" "MAQC" 97.0614903896251 "Q30" "A_2_ILM" "RNA" "Aligned reads"
"719" "MAQC" 97.609723811524 "Q40" "A_3_ELE" "RNA" "Aligned reads"
"819" "MAQC" 97.2320710302513 "Q30" "A_3_ILM" "RNA" "Aligned reads"
"1015" "MAQC" 96.6890919657207 "Q40" "B_1_ELE" "RNA" "Aligned reads"
"1115" "MAQC" 96.932151190673 "Q30" "B_1_ILM" "RNA" "Aligned reads"
"1314" "MAQC" 96.7745072747203 "Q40" "B_2_ELE" "RNA" "Aligned reads"
"1411" "MAQC" 96.7315099140255 "Q30" "B_2_ILM" "RNA" "Aligned reads"
"166" "MAQC" 96.7525847443868 "Q40" "B_3_ELE" "RNA" "Aligned reads"
"176" "MAQC" 96.8673356540498 "Q30" "B_3_ILM" "RNA" "Aligned reads"
"197" "Quartet" 97.2827691832533 "Q40" "D5_1_ELE" "RNA" "Aligned reads"
"207" "Quartet" 97.2082723393357 "Q30" "D5_1_ILM" "RNA" "Aligned reads"
"226" "Quartet" 97.2495472913883 "Q40" "D5_2_ELE" "RNA" "Aligned reads"
"236" "Quartet" 97.0513725728546 "Q30" "D5_2_ILM" "RNA" "Aligned reads"
"257" "Quartet" 97.2825250656932 "Q40" "D5_3_ELE" "RNA" "Aligned reads"
"267" "Quartet" 97.4427729861419 "Q30" "D5_3_ILM" "RNA" "Aligned reads"
"286" "Quartet" 96.5078702027305 "Q40" "D6_1_ELE" "RNA" "Aligned reads"
"296" "Quartet" 96.7490781640227 "Q30" "D6_1_ILM" "RNA" "Aligned reads"
"318" "Quartet" 96.3605591981522 "Q40" "D6_2_ELE" "RNA" "Aligned reads"
"327" "Quartet" 96.450841108356 "Q30" "D6_2_ILM" "RNA" "Aligned reads"
"346" "Quartet" 96.5419131907999 "Q40" "D6_3_ELE" "RNA" "Aligned reads"
"356" "Quartet" 96.7150803530627 "Q30" "D6_3_ILM" "RNA" "Aligned reads"
"377" "Quartet" 97.1627706703179 "Q40" "F7_1_ELE" "RNA" "Aligned reads"
"387" "Quartet" 97.2535729242274 "Q30" "F7_1_ILM" "RNA" "Aligned reads"
